"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)",4483
Lesson Faust (1994),18919
"Children Are Watching Us, The (Bambini ci guardano, I) (1944)",61461
"Tin Drum, The (Blechtrommel, Die) (1979)",659
"Ruling Class, The (1972)",30892
Mina Tannenbaum (1994),86369
Dear God (1996),38554
Best of the Best 3: No Turning Back (1995),36555
Bob Roberts (1992),10608
Cinema Paradiso (Nuovo cinema Paradiso) (1989),11216
"Cook the Thief His Wife & Her Lover, The (1989)",7452
Delicatessen (1991),892
"Double Life of Veronique, The (Double Vie de Véronique, La) (1991)",1600
Enchanted April (1992),26561
Paths of Glory (1957),975
"Grifters, The (1990)",18129
Hear My Song (1991),54405
"English Patient, The (1996)",409
Mediterraneo (1991),38251
My Left Foot (1989),10161
"Sex, Lies, and Videotape (1989)",1412
Passion Fish (1992),41768
Strictly Ballroom (1992),10409
"Thin Blue Line, The (1988)",14285
Tie Me Up! Tie Me Down! (¡Átame!) (1990),2469
Madonna: Truth or Dare (1991),10174
Paris Is Burning (1990),31225
One Flew Over the Cuckoo's Nest (1975),510
Cheech and Chong's Up in Smoke (1978),11455
Star Wars: Episode V - The Empire Strikes Back (1980),1891
"Princess Bride, The (1987)",2493
Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),85
Brazil (1985),68
Aliens (1986),679
"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)",429
Withnail & I (1987),13446
12 Angry Men (1957),389
Lawrence of Arabia (1962),947
"Clockwork Orange, A (1971)",185
To Kill a Mockingbird (1962),595
Apocalypse Now (1979),28
Once Upon a Time in the West (C'era una volta il West) (1968),335
Star Wars: Episode VI - Return of the Jedi (1983),1892
"Wings of Desire (Himmel über Berlin, Der) (1987)",144
"Third Man, The (1949)",1092
Goodfellas (1990),769
Alien (1979),348
Army of Darkness (1993),766
"Big Blue, The (Grand bleu, Le) (1988)",175
Ran (1985),11645
"Killer, The (Die xue shuang xiong) (1989)",10835
Psycho (1960),539
"Blues Brothers, The (1980)",525
"Godfather: Part II, The (1974)",240
Full Metal Jacket (1987),600
"Grand Day Out with Wallace and Gromit, A (1989)",530
Henry V (1989),10705
Amadeus (1984),279
"Quiet Man, The (1952)",3109
Once Upon a Time in America (1984),311
Raging Bull (1980),1578
Annie Hall (1977),703
"Right Stuff, The (1983)",9549
Stalker (1979),1398
"Boot, Das (Boat, The) (1981)",387
"Sting, The (1973)",9277
Harold and Maude (1971),343
Trust (1990),37291
"Seventh Seal, The (Sjunde inseglet, Det) (1957)",490
Local Hero (1983),11235
"Terminator, The (1984)",218
Dead Alive (Braindead) (1992),763
Glory (1989),9665
Rosencrantz and Guildenstern Are Dead (1990),18971
Manhattan (1979),696
Miller's Crossing (1990),379
Dead Poets Society (1989),207
"Graduate, The (1967)",37247
Touch of Evil (1958),1480
"Femme Nikita, La (Nikita) (1990)",9322
"Bridge on the River Kwai, The (1957)",826
8 1/2 (8½) (1963),422
Chinatown (1974),829
"Day the Earth Stood Still, The (1951)",828
"Treasure of the Sierra Madre, The (1948)",3090
Bad Taste (1987),9964
Duck Soup (1933),3063
Better Off Dead... (1985),13667
"Shining, The (1980)",694
Stand by Me (1986),235
M (1931),832
Evil Dead II (Dead by Dawn) (1987),765
"Great Escape, The (1963)",5925
"Deer Hunter, The (1978)",11778
Diva (1981),4485
Groundhog Day (1993),137
Unforgiven (1992),33
"Manchurian Candidate, The (1962)",982
Pump Up the Volume (1990),8428
Arsenic and Old Lace (1944),212
Back to the Future (1985),105
Fried Green Tomatoes (1991),1633
Patton (1970),11202
Down by Law (1986),1554
Akira (1988),149
Highlander (1986),8009
Cool Hand Luke (1967),903
Cyrano de Bergerac (1990),11673
Young Frankenstein (1974),3034
Night on Earth (1991),339
Raise the Red Lantern (Da hong deng long gao gao gua) (1991),10404
"Great Dictator, The (1940)",914
Fantasia (1940),756
High Noon (1952),288
"Big Sleep, The (1946)",910
Heathers (1989),2640
Somewhere in Time (1980),16633
Ben-Hur (1959),665
This Is Spinal Tap (1984),11031
Koyaanisqatsi (a.k.a. Koyaanisqatsi: Life Out of Balance) (1983),11314
Some Kind of Wonderful (1987),15143
Indiana Jones and the Last Crusade (1989),89
Being There (1979),10322
Gandhi (1982),783
"Unbearable Lightness of Being, The (1988)",10644
"Room with a View, A (1986)",11257
Real Genius (1985),14370
Pink Floyd: The Wall (1982),12104
"Killing Fields, The (1984)",625
My Life as a Dog (Mitt liv som hund) (1985),8816
Forbidden Planet (1956),830
Field of Dreams (1989),2323
"Man Who Would Be King, The (1975)",983
Butch Cassidy and the Sundance Kid (1969),642
"Paris, Texas (1984)",655
Until the End of the World (Bis ans Ende der Welt) (1991),10341
When Harry Met Sally... (1989),639
Hype! (1996),30180
Female Perversions (1996),41801
Blue Juice (1995),18762
Alien³ (a.k.a. Alien 3) (1992),8077
"American Werewolf in London, An (1981)",814
Amityville 1992: It's About Time (1992),41671
Amityville 3-D (1983),27214
Amityville: Dollhouse (1996),52263
Amityville: A New Generation (1993),33519
Amityville II: The Possession (1982),16235
"Amityville Horror, The (1979)",11449
"Amityville Curse, The (1990)",41848
Blood for Dracula (Andy Warhol's Dracula) (1974),25944
April Fool's Day (1986),24913
Audrey Rose (1977),49126
"Believers, The (1987)",32076
"Birds, The (1963)",571
"Blob, The (1958)",8851
Blood Beach (1981),37843
Body Parts (1991),32146
"Body Snatcher, The (1945)",30346
Dracula (Bram Stoker's Dracula) (1992),6114
"Bride of Frankenstein, The (Bride of Frankenstein) (1935)",229
Burnt Offerings (1976),13549
Candyman (1992),9529
Cape Fear (1991),1598
Cape Fear (1962),11349
Carrie (1976),7340
Cat People (1982),6217
"Nightmare on Elm Street, A (1984)",377
"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",653
Vampire in Venice (Nosferatu a Venezia) (Nosferatu in Venice) (1986),28198
"Omen, The (1976)",794
Blood and Wine (Blood & Wine) (1996),31640
Albino Alligator (1996),8744
"Mirror Has Two Faces, The (1996)",25189
Breaking the Waves (1996),145
Nightwatch (1997),2212
Star Trek: First Contact (1996),199
Shine (1996),7863
Sling Blade (1996),12498
Jingle All the Way (1996),9279
Paradise Lost: The Child Murders at Robin Hood Hills (1996),17204
"Preacher's Wife, The (1996)",21539
Ridicule (1996),12709
"Crucible, The (1996)",20539
101 Dalmatians (1996),11674
Die Hard 2 (1990),1573
Star Trek: The Motion Picture (1979),152
Star Trek VI: The Undiscovered Country (1991),174
Star Trek V: The Final Frontier (1989),172
Star Trek II: The Wrath of Khan (1982),154
Star Trek III: The Search for Spock (1984),157
Star Trek IV: The Voyage Home (1986),168
Batman Returns (1992),364
Young Guns (1988),11967
Young Guns II (1990),9086
Grease (1978),621
Grease 2 (1982),9037
Marked for Death (1990),10173
Under Siege (1992),8845
Jaws (1975),578
Jaws 2 (1978),579
Jaws 3-D (1983),17692
My Fellow Americans (1996),17795
Mars Attacks! (1996),75
Citizen Ruth (1996),13891
Jerry Maguire (1996),9390
Raising Arizona (1987),378
Tin Men (1987),10896
Sneakers (1992),2322
Bastard Out of Carolina (1996),41240
In Love and War (1996),26949
Marvin's Room (1996),9819
Ghosts of Mississippi (1996),31908
Beavis and Butt-Head Do America (1996),3179
La Cérémonie (1995),1802
Scream (1996),4232
"Last of the Mohicans, The (1992)",9361
Michael (1996),2928
Hamlet (1996),10549
Some Mother's Son (1996),58102
"Whole Wide World, The (1996)",18451
Mother (1996),27265
"Thieves (Voleurs, Les) (1996)",49935
Evita (1996),8818
"Portrait of a Lady, The (1996)",36758
Walkabout (1971),36040
Murder at 1600 (1997),9415
Hearts and Minds (1996),55146
Fierce Creatures (1997),12145
Zeus and Roxanne (1997),42424
Turbulence (1997),34314
Angel Baby (1995),2892
First Strike (Police Story 4: First Strike) (Ging chaat goo si 4: Ji gaan daan yam mo) (1996),9404
Underworld (1996),85242
Beverly Hills Ninja (1997),9622
Metro (1997),8860
"Cement Garden, The (1993)",14832
Dante's Peak (1997),9619
Meet Wally Sparks (1997),40506
Amos & Andrew (1993),31000
Benny & Joon (1993),4104
Prefontaine (1997),26306
McHale's Navy (1997),14908
Kolya (Kolja) (1996),784
Gridlock'd (1997),12489
Waiting for Guffman (1996),16448
"Beautician and the Beast, The (1997)",17894
SubUrbia (1997),28059
"Pest, The (1997)",17949
Fools Rush In (1997),1968
Touch (1997),61563
Absolute Power (1997),66
That Darn Cat (1997),20735
Vegas Vacation (National Lampoon's Las Vegas Vacation) (1997),11419
Lost Highway (1997),638
Rosewood (1997),25624
Donnie Brasco (1997),9366
Booty Call (1997),21915
Best Men (1997),19952
Jungle2Jungle (a.k.a. Jungle 2 Jungle) (1997),9446
Kama Sutra: A Tale of Love (1996),28005
Private Parts (1997),9403
Love Jones (1997),27322
"Saint, The (1997)",10003
Smilla's Sense of Snow (1997),9311
Crash (1996),884
"Daytrippers, The (1996)",49806
Liar Liar (1997),1624
Selena (1997),16052
"Devil's Own, The (1997)",4477
Cats Don't Dance (1997),24662
B*A*P*S (1997),18423
Love and Other Catastrophes (1996),76996
Turbo: A Power Rangers Movie (1997),6499
Anna Karenina (1997),50512
Double Team (1997),9405
Inventing the Abbotts (1997),12723
Anaconda (1997),9360
Grosse Pointe Blank (1997),9434
Kissed (1996),21626
8 Heads in a Duffel Bag (1997),13982
Paradise Road (1997),77223
Romy and Michele's High School Reunion (1997),9611
Temptress Moon (Feng Yue) (1996),47694
Volcano (1997),10357
Children of the Revolution (1996),9977
Austin Powers: International Man of Mystery (1997),816
Breakdown (1997),2163
Broken English (1996),124680
Fathers' Day (1997),12499
"Fifth Element, The (1997)",18
Nowhere (1997),1811
"Promise, The (La promesse) (1996)",105045
Shall We Dance? (Shall We Dansu?) (1996),11239
Addicted to Love (1997),2058
Brassed Off (1996),9450
"Lost World: Jurassic Park, The (1997)",330
Ponette (1996),38523
Schizopolis (1996),16375
Shiloh (1997),33660
Rough Magic (1995),45671
Trial and Error (1997),17770
Buddy (1997),15170
Con Air (1997),1701
"Pillow Book, The (1996)",26422
Speed 2: Cruise Control (1997),1639
Batman & Robin (1997),415
For Roseanna (Roseanna's Grave) (1997),65889
Head Above Water (1996),11103
Hercules (1997),11970
My Best Friend's Wedding (1997),8874
When the Cat's Away (Chacun cherche son chat) (1996),11956
"Contempt (Mépris, Le) (1963)",266
Face/Off (1997),754
Fall (1997),37567
Men in Black (a.k.a. MIB) (1997),607
Out to Sea (1997),18080
Wild America (1997),38225
"Simple Wish, A (1997)",17834
Contact (1997),686
Love Serenade (1996),65046
G.I. Jane (1997),4421
Conan the Barbarian (1982),9387
George of the Jungle (1997),10603
Cop Land (1997),2142
Event Horizon (1997),8413
Spawn (1997),10336
Air Bud (1997),20737
Picture Perfect (1997),9413
In the Company of Men (1997),14585
Career Girls (1997),49462
Conspiracy Theory (1997),8834
Desperate Measures (1998),9458
Steel (1997),8854
She's So Lovely (1997),38295
Hoodlum (1997),22073
Leave It to Beaver (1997),37244
Mimic (1997),4961
Money Talks (1997),9416
Excess Baggage (1997),26180
Kull the Conqueror (1997),17832
Air Force One (1997),9772
187 (One Eight Seven) (1997),6072
"Hunt for Red October, The (1990)",1669
My Own Private Idaho (1991),468
"Kiss Me, Guido (1997)",32519
Star Maps (1997),108401
In & Out (1997),10806
"Edge, The (1997)",9433
"Peacemaker, The (1997)",6623
L.A. Confidential (1997),2118
Seven Years in Tibet (1997),978
Kiss the Girls (1997),9437
Soul Food (1997),29461
Wishmaster (1997),10351
"Thousand Acres, A (1997)",66588
"Game, The (1997)",2649
Fire Down Below (1997),14289
U Turn (1997),10155
"MatchMaker, The (1997)",20457
"Assignment, The (1997)",18355
Ulee's Gold (1997),55306
"Ice Storm, The (1997)",68924
Chasing Amy (1997),2255
"Full Monty, The (1997)",9427
Indian Summer (a.k.a. Alive & Kicking) (1996),172545
"Mrs. Brown (a.k.a. Her Majesty, Mrs. Brown) (1997)",17589
I Know What You Did Last Summer (1997),3597
The Devil's Advocate (1997),1813
RocketMan (a.k.a. Rocket Man) (1997),36797
Playing God (1997),12628
"House of Yes, The (1997)",33344
"Fast, Cheap & Out of Control (1997)",25099
Washington Square (1997),45019
Year of the Horse (1997),62422
Gattaca (1997),782
FairyTale: A True Story (1997),29911
Phantoms (1998),9827
Swept from the Sea (1997),1959
"Life Less Ordinary, A (1997)",8067
Hurricane Streets (1997),125052
Eve's Bayou (1997),45153
Switchback (1997),10871
Gang Related (1997),14398
Stripes (1981),10890
Bean (1997),1281
Mad City (1997),9770
Welcome to Sarajevo (1997),14905
Deceiver (1997),14583
"Rainmaker, The (1997)",11975
Boogie Nights (1997),4995
Witness (1985),9281
Incognito (1997),45928
Starship Troopers (1997),563
Critical Care (1997),61337
"Joy Luck Club, The (1993)",19931
Chairman of the Board (1998),31535
Sliding Doors (1998),10215
Mortal Kombat: Annihilation (1997),9823
"Truman Show, The (1998)",37165
"Wings of the Dove, The (1997)",45609
Mrs. Dalloway (1997),38904
"I Love You, I Love You Not (1996)",45565
Red Corner (1997),9407
"Jackal, The (1997)",4824
Anastasia (1997),9444
"Man Who Knew Too Little, The (1997)",9414
Alien: Resurrection (1997),8078
Amistad (1997),11831
"Apostle, The (1997)",2895
Artemisia (1997),39177
Bent (1997),19601
"Butcher Boy, The (1997)",22797
Deconstructing Harry (1997),2639
Flubber (1997),9574
For Richer or Poorer (1997),10371
Good Will Hunting (1997),489
Home Alone 3 (1997),9714
Midnight in the Garden of Good and Evil (1997),8197
Mouse Hunt (1997),6283
Scream 2 (1997),4233
Stranger in the House (1997),191874
"Sweet Hereafter, The (1997)",10217
Titanic (1997),597
Tomorrow Never Dies (1997),714
"Postman, The (1997)",9922
"Horse Whisperer, The (1998)",547
Jackie Brown (1997),184
Kundun (1997),9746
Mr. Magoo (1997),9438
"Big Lebowski, The (1998)",115
Afterglow (1997),26941
My Life in Pink (Ma vie en rose) (1997),27103
Great Expectations (1998),9410
3 Ninjas: High Noon On Mega Mountain (1998),32302
Senseless (1998),12538
Wag the Dog (1997),586
Dark City (1998),2666
Hard Rain (1998),11258
Half Baked (1998),9490
Fallen (1998),9411
Shooting Fish (1997),25719
Fallen Angels (Duo luo tian shi) (1995),11220
"Four Days in September (O Que É Isso, Companheiro?) (1997)",21253
Spice World (1997),6116
Deep Rising (1998),9457
Music From Another Room (1998),39424
"Replacement Killers, The (1998)",11702
B. Monkey (1998),2923
Night Flier (1997),12238
Blues Brothers 2000 (1998),11568
"Wedding Singer, The (1998)",11003
Sphere (1998),10153
Palmetto (1998),30949
As Good as It Gets (1997),2898
King of New York (1990),9558
Twilight (1998),26269
U.S. Marshals (1998),11808
Welcome to Woop-Woop (1997),6970
Love and Death on Long Island (1997),47452
Everest (1998),21736
Hush (1998),17941
Suicide Kings (1997),10668
"Man in the Iron Mask, The (1998)",9313
"Newton Boys, The (1998)",42807
Wild Things (1998),617
Paulie (1998),36568
"Cool, Dry Place, A (1998)",37272
Fireworks (Hana-bi) (1997),5910
Primary Colors (1998),9440
Wide Awake (1998),32911
Two Girls and a Guy (1997),32456
"Object of My Affection, The (1998)",17127
Homegrown (1998),17133
The Players Club (1998),19848
Barney's Great Adventure (1998),17644
"Big One, The (1997)",1774
Chinese Box (1997),30265
Lost in Space (1998),2157
Mercury Rising (1998),8838
"Spanish Prisoner, The (1997)",29193
City of Angels (1998),795
"Last Days of Disco, The (1998)",16980
"Odd Couple II, The (1998)",27472
My Giant (1998),47881
He Got Game (1998),9469
"Gingerbread Man, The (1998)",12488
Live Flesh (Carne trémula) (1997),267
Zero Effect (1998),16148
"Borrowers, The (1997)",9449
Krippendorf's Tribe (1998),31220
Kurt & Courtney (1998),13907
"Real Blonde, The (1997)",29825
Mr. Nice Guy (Yat goh ho yan) (1997),10622
Taste of Cherry (Ta'm e guilass) (1997),30020
Character (Karakter) (1997),17139
Species II (1998),10216
Major League: Back to the Minors (1998),9771
"Big Hit, The (1998)",9448
Tarzan and the Lost City (1998),38618
"Dancer, Texas Pop. 81 (1998)",78373
"Misérables, Les (1998)",4415
Clockwatchers (1997),55561
Deep Impact (1998),8656
Quest for Camelot (1998),18937
Godzilla (1998),929
Bulworth (1998),9452
Fear and Loathing in Las Vegas (1998),1878
"Opposite of Sex, The (1998)",9844
Almost Heroes (1998),14342
Hope Floats (1998),9715
Insomnia (1997),26610
"Ugly, The (1997)",40961
"Perfect Murder, A (1998)",1965
Beyond Silence (Jenseits der Stille) (1996),312
Six Days Seven Nights (1998),6068
Can't Hardly Wait (1998),15037
High Art (1998),37636
"Children of Heaven, The (Bacheha-Ye Aseman) (1997)",21334
Dream for an Insomniac (1996),32284
Henry Fool (1997),37410
Mr. Jealousy (1997),53765
Mulan (1998),10674
"X-Files: Fight the Future, The (1998)",846
I Went Down (1997),12655
Dr. Dolittle (1998),3050
Out of Sight (1998),1389
Picnic at Hanging Rock (1975),11020
Smoke Signals (1998),20862
Buffalo '66 (a.k.a. Buffalo 66) (1998),9464
Armageddon (1998),95
Lethal Weapon 4 (1998),944
Madeline (1998),35680
Small Soldiers (1998),11551
Pi (1998),473
Whatever (1998),102304
There's Something About Mary (1998),544
Plan 9 from Outer Space (1959),10513
"Broadway Melody, The (1929)",65203
All Quiet on the Western Front (1930),143
Cimarron (1931),42861
Grand Hotel (1932),33680
Mutiny on the Bounty (1935),12311
"Great Ziegfeld, The (1936)",43277
"Life of Emile Zola, The (1937)",43278
You Can't Take It with You (1938),34106
Mrs. Miniver (1942),27367
Going My Way (1944),17661
"Lost Weekend, The (1945)",28580
"Best Years of Our Lives, The (1946)",887
Gentleman's Agreement (1947),33667
Hamlet (1948),23383
All the King's Men (1949),25430
From Here to Eternity (1953),11426
On the Waterfront (1954),654
Marty (1955),15919
West Side Story (1961),1725
Tom Jones (1963),5769
"Man for All Seasons, A (1966)",874
In the Heat of the Night (1967),10633
Oliver! (1968),17917
Midnight Cowboy (1969),3116
"French Connection, The (1971)",1051
Rocky (1976),1366
Kramer vs. Kramer (1979),12102
Ordinary People (1980),16619
Chariots of Fire (1981),9443
Terms of Endearment (1983),11050
